65000090-022,竹崙里,三峽區,新北市,700422,14229,698693,15424,626103,11749,668493,13740,737015,12776,792500,12998,657041,12726,678265,10888,650796,10170,669346,13678,883323,12642,756771,11671,656236,4527
65000090-002,秀川里,三峽區,新北市,200939,0,204076,0,176919,0,220197,0,276969,0,237451,0,186639,0,188585,0,177930,0,247787,0,285132,0,215389,0,192664,0
65000090-013,金圳里,三峽區,新北市,6,114508,0,124488,0,109778,0,128098,0,140709,0,126668,0,126249,0,121270,45,115402,0,144489,0,143880,0,132675,0,117917
65000090-012,添福里,三峽區,新北市,36400,346963,16320,291580,19560,309103,22200,437553,0,485426,0,328087,0,322977,0,318711,0,304955,0,444890,0,426638,0,324763,0,278292
65000090-017,溪北里,三峽區,新北市,588863,8480,570754,9080,526236,9120,608543,9920,775327,9880,804363,9040,549056,8680,529810,6920,538155,0,608294,0,903240,0,694714,0,536357,0
65000090-019,溪東里,三峽區,新北市,836939,0,863601,0,753053,0,836775,0,1023048,0,1061704,0,782262,0,791490,0,786718,0,841901,0,1172072,0,977512,0,776120,23
65000090-018,溪南里,三峽區,新北市,435724,0,432280,0,389087,0,420883,484,526123,0,538995,0,396774,0,398398,0,408372,0,437586,0,613189,0,473969,0,389455,0
65000090-011,嘉添里,三峽區,新北市,43200,688102,46080,603423,57240,614468,47400,713654,52560,835580,58440,638306,65280,665493,37680,652652,53040,578389,46080,805512,38520,788995,36840,654958,53520,668509
65000090-008,鳶山里,三峽區,新北市,2613244,4737,2598903,4012,2404003,3552,2836868,3434,3797722,3072,3432403,4854,2453826,4245,2388174,1066,2431941,924,3155972,829,4162626,1127,2948568,1028,2420921,1066
65000090-009,龍埔里,三峽區,新北市,2131949,33146,2116039,31410,1898421,40389,2350182,31390,3159259,32237,2854631,17688,1992708,20427,2102990,19014,1963540,1924,2718318,0,3422634,0,2399459,0,2016224,0
65000090-028,龍恩里,三峽區,新北市,1359221,1042715,1325436,876690,1243765,907104,1460562,1197087,1869792,1477192,1879916,921127,1282691,876183,1214484,879827,1296994,834804,1659272,1378987,2110757,1266729,1562060,875724,1280867,888953
65000090-027,龍學里,三峽區,新北市,1053074,3631143,1038647,3080276,962552,3170237,1132357,4269335,1531597,5335437,1527572,3251744,968756,3103093,960622,3198878,1013219,2988683,1275388,4879521,1626157,4685416,1272121,3193861,985863,3145413
65000090-007,礁溪里,三峽區,新北市,32459,1470739,20941,1259566,10788,1391831,15395,1899127,24639,2428310,48666,1487316,20041,1363543,10996,1311323,10098,1374195,2127,2308692,3683,2178486,2127,1474319,1598,1378468
65000130-002,土城里,土城區,新北市,542545,47077,527669,49534,482534,46351,620626,49294,870997,50370,842013,49715,512166,52516,500563,51010,514907,49273,715387,52136,981771,51878,744000,54590,531810,50598
65000130-020,大安里,土城區,新北市,1481804,18440,1469562,18280,1359457,25000,1613863,31086,2064810,31480,1914667,23880,1407015,19786,1369851,18200,1390600,20160,1804948,27360,2285883,31160,1658570,25320,1394648,18960
65000130-041,中正里,土城區,新北市,402,739667,371,645007,331,698282,163,1000687,190,1316913,348,781075,420,695297,415,661211,788,678056,587,1206299,5181,1165796,1180,773696,3637,685662
65000130-007,日和里,土城區,新北市,1457646,789,1350959,834,1276828,985,1498205,1579,2085110,1777,2197489,1674,1387587,1727,1252763,1418,1300792,1183,1548434,1711,2481865,2688,1899447,0,1347854,1
65000130-006,日新里,土城區,新北市,1099144,2877,1026246,2480,962148,2790,1169886,4395,1640734,4505,1757910,4127,1030528,2971,947911,2143,993752,2399,1183966,3713,1979037,4208,1514457,3434,1027309,2255
65000130-038,永富里,土城區,新北市,3883,1062569,3449,1177433,1805,1082817,1753,1544059,3088,2056279,1615,1314310,641,1103977,240,1072089,280,1035577,680,1794996,1040,1949695,2720,1304881,560,1007302
65000130-021,永寧里,土城區,新北市,1950208,6142,1928727,5586,1819366,7933,2224854,9617,3064806,11066,2646142,8919,1855919,7404,1788207,5600,1811914,6959,2510426,8601,3335780,9200,2285692,6870,1839161,4693
65000130-022,沛陂里,土城區,新北市,1251024,18511,1260115,18353,1118169,15779,1397237,13357,1913119,15145,1685426,12139,1133251,8600,1193825,8817,1094792,9353,1588982,14622,2002076,15937,1366872,8209,1118077,13
65000130-030,延壽里,土城區,新北市,1891,1119289,1772,961633,1604,984419,1536,1481439,1992,1939568,182,1159742,402,1049486,156,986860,570,984217,7057,1736896,17334,1741815,10529,1156081,8950,979101
65000130-043,明德里,土城區,新北市,1584820,7569,1490564,7147,1393858,8366,1654299,11814,2327729,15905,2289665,9448,1446933,7755,1356999,7482,1441645,8324,1764720,14994,2722406,14156,1948744,9026,1397679,8082
65000130-005,長風里,土城區,新北市,480243,0,472890,0,401714,0,489056,0,728352,0,773727,0,453461,0,435501,0,431331,0,509764,0,904369,0,682884,0,420295,0
65000130-032,青雲里,土城區,新北市,220963,463235,217117,406914,211373,462917,246880,663319,342103,856870,337365,514495,210249,448873,198371,427393,205465,456291,286380,814069,398848,772976,276269,517438,215905,445727
65000130-009,柑林里,土城區,新北市,212129,602250,202451,537106,193534,589974,224652,842920,302610,1072624,278844,654462,195599,582734,184242,545660,190649,581596,244489,983701,321683,989057,238239,664819,195931,536134
65000130-004,員仁里,土城區,新北市,1475489,22100,1420695,23490,1334905,22224,1649462,26433,2214558,28232,2162834,21112,1383295,14813,1358275,10407,1354463,8934,1742659,1698,2504162,1944,1896266,0,1405798,0
65000130-003,員林里,土城區,新北市,1606119,9558,1560085,7693,1405385,8592,1738543,9720,2401706,9246,2300267,8447,1496499,8779,1433094,6605,1418859,6580,1845855,8267,2745560,7764,2035468,7980,1417153,7111
65000130-037,員信里,土城區,新北市,1058102,6400,1049819,6560,954297,6360,1181465,7920,1649185,8320,1679197,6960,1013424,5374,974957,0,989872,0,1241014,0,1864826,0,1441507,0,996417,0
65000130-033,員福里,土城區,新北市,1457054,14035,1360257,14358,1244469,14143,1486780,18018,2078708,17814,2183029,13741,1379852,8240,1255887,6920,1284326,7520,1519767,8919,2545030,9120,1972767,8320,1312798,6560
65000130-017,峯廷里,土城區,新北市,3455,1317517,2765,1419234,3337,1348159,3551,1958644,4113,2605057,4078,1577777,3418,1363293,2865,1320746,3039,1239769,3119,2256238,3882,2519600,3729,1559574,2959,1271273
65000130-026,祖田里,土城區,新北市,411884,0,447274,0,385915,0,478158,0,612999,0,544075,0,408080,0,425058,0,385879,0,531910,0,657849,45,492220,0,405386,0
65000130-010,埤林里,土城區,新北市,21771,1922010,18920,1764299,18556,1964800,19494,2873777,21273,3638750,23179,2032827,20679,1809365,17636,1855016,17402,1918327,18603,3472468,9792,3282753,7552,2007452,7072,1913584
65000130-001,埤塘里,土城區,新北市,872162,0,856500,0,812013,0,963112,0,1312430,0,1252931,0,802120,0,756832,0,799864,0,1102555,0,1500948,0,1071056,31,824519,1
65000130-015,清化里,土城區,新北市,507590,30294,501344,27014,470962,28839,539346,41573,639281,51290,626322,32865,479561,29446,455798,29647,486322,29100,573131,49259,725179,50027,556389,33346,478818,27922
65000130-012,清水里,土城區,新北市,4335,1624324,3326,1794333,3901,1561613,3928,2244287,4498,3084319,4893,2063417,22132,1701513,3995,1648280,4010,1580112,4180,2553551,4797,3097970,3905,1998451,2634,1535982
65000130-013,清和里,土城區,新北市,652013,680587,633952,730144,615065,643960,696100,894481,941956,1199937,903277,820081,625316,690041,579407,684401,610150,626728,796281,1012480,1070178,1201419,761216,805927,627548,623804
65000130-016,清溪里,土城區,新北市,18139,1590184,13014,1420476,51,1545276,40,2322572,118,3005251,221,1779054,136,1504371,1364,1489108,1907,1539314,2463,2749430,3016,2769072,398,1765864,1328,1439951
65000130-008,貨饒里,土城區,新北市,93219,884128,81762,751242,82743,927043,99100,1216525,122872,1618601,132393,913855,85938,820740,74675,793697,78757,870737,88060,1540640,129749,1456798,108403,893898,79216,852645
65000130-023,頂埔里,土城區,新北市,1401628,5004,1400209,5147,1246906,5875,1619930,7320,2230833,8183,1781217,6694,1269123,6207,1255965,3400,1169149,4280,1762389,7720,2211802,7364,1496139,6080,1184740,4800
65000130-025,頂新里,土城區,新北市,661115,7,752676,0,608415,0,793340,0,1122777,0,960479,0,651378,0,690530,0,603851,0,909174,11,1218925,0,839453,0,635432,0
65000130-024,頂福里,土城區,新北市,1206793,1130,1203850,1168,1088508,1198,1440239,1433,1956023,1521,1660145,1311,1122496,1131,1147297,1237,1044928,1538,1635308,1413,2064264,1543,1371364,1436,1086229,1323
65000130-011,瑞興里,土城區,新北市,6077,764843,0,690976,0,775899,0,1125944,57,1436290,0,848191,0,722426,0,739377,0,741282,0,1301805,0,1295150,0,838602,0,713253
65000130-036,裕生里,土城區,新北市,1471995,7696,1308889,6402,1281075,5820,1530463,6792,2122790,9041,2269493,8614,1362393,7598,1211435,6279,1307494,6991,1592543,9687,2563769,5673,1927325,4859,1352527,4538
65000130-028,廣福里,土城區,新北市,6529,1268481,6936,1112543,5778,1239013,6902,1723659,5834,2258540,5286,1328406,4402,1183579,1402,1127035,0,1176877,0,2176822,0,2004192,0,1339508,0,1243366
65000130-027,樂利里,土城區,新北市,1304619,2252,1190954,2293,1170775,2403,1431233,2824,1990606,2568,2087928,2386,1231193,2175,1114451,2231,1189763,2365,1526689,2459,2395403,2734,1750843,2511,1224579,2555
65000130-042,學士里,土城區,新北市,1166568,2970,1093397,2615,1040005,2909,1256316,3487,1784824,3736,1757951,3115,1068872,2995,990511,2061,1053193,1972,1322421,2053,2090366,76,1472186,0,1049226,2
65000130-029,學府里,土城區,新北市,483961,333868,429221,289258,422586,324518,533469,453751,719468,607482,754045,360758,456735,315884,403243,306484,425069,314617,547867,591198,841671,542208,620129,361747,437907,333855
65000030-009,力行里,中和區,新北市,1810634,9689,1727033,8737,1584958,8422,1849674,10181,2673232,13229,2795470,8310,1672663,8374,1568531,7867,1658185,7790,1988616,11721,3264034,11606,2369706,8830,1647274,7364
65000030-083,中山里,中和區,新北市,1434984,452580,1406051,457131,1282579,461559,1649003,652273,2285630,849363,2138157,526654,1371482,454699,1320672,443192,1313446,456960,1826608,777679,2653602,813486,1862856,529131,1357383,444555
65000030-005,中正里,中和區,新北市,1033298,1973,941034,1753,915256,1699,1137984,2008,1533876,2598,1587309,1888,951333,1959,871711,1926,926951,1744,1170949,3581,1836222,4467,1357580,2927,949516,2286
65000030-023,中安里,中和區,新北市,20502,1568600,15799,1450737,16499,1587742,12591,2280192,15853,2813020,15930,1621246,11576,1462358,8458,1542442,9425,1486598,11178,2742753,15370,2569046,12294,1629052,5090,1549185
65000030-001,中原里,中和區,新北市,347014,1504992,333043,1484965,310514,1856501,406398,2390748,585034,2802682,500598,1742509,316640,1383614,334021,1421366,304574,1648520,474449,2618896,621116,2494156,400128,1672882,331489,1440361
65000030-081,中興里,中和區,新北市,414,1714776,416,1536133,285,1560038,301,2256572,789,2847858,425,1681375,339,1667613,314,1648546,341,1507652,377,2630928,620,2687992,561,1727092,393,1578550
65000030-004,仁和里,中和區,新北市,719036,0,651371,0,604583,0,742728,546,1046531,0,1085544,0,666526,0,610466,0,634838,0,777789,68,1299286,117,984077,0,640351,0
65000030-042,內南里,中和區,新北市,1995,1015985,954,862692,832,859090,1137,1221408,1968,1507090,2330,1002304,1592,948043,739,893543,0,851825,0,1346132,687,1453734,0,1005020,0,849695
65000030-059,文元里,中和區,新北市,708488,0,669785,0,645452,0,804742,0,1091987,0,1083191,0,687270,0,631751,0,656664,0,887441,0,1307270,0,938689,0,662904,0
65000030-044,外南里,中和區,新北市,3418,879980,2358,778259,2347,821751,2894,1178169,4462,1473658,5273,867683,2583,853787,2181,844688,2434,786404,3156,1370567,4484,1412399,4120,891181,0,823132
65000030-002,平河里,中和區,新北市,2618947,16311,2570655,14030,2445532,19760,3176929,20420,4460052,23917,3960091,21298,2574986,19416,2442677,14509,2514573,17443,3654029,21501,5085871,8083,3463830,7620,2517438,6218
65000030-093,正行里,中和區,新北市,712884,5617,699079,5613,638136,7132,776121,10659,1073880,13296,1139949,11496,652542,8578,642045,4975,665231,7928,785945,12646,1293903,13765,1013564,11608,677578,7725
65000030-061,民安里,中和區,新北市,34325,978769,37963,1088902,30448,1004933,32341,1454857,41745,1947769,43938,1249716,29639,1032109,33065,1014467,34205,945239,35482,1716640,54506,1877531,43911,1205637,31332,977347
65000030-087,民有里,中和區,新北市,6277,692696,832,734054,1041,724572,1082,1085214,1241,1451481,1276,878099,1070,734230,1040,706728,7595,713325,1121,1331205,1122,1457439,1012,892390,1104,696141
65000030-056,民享里,中和區,新北市,0,829465,0,876428,0,823659,0,1227707,0,1668401,0,994046,0,875407,0,846169,21,800838,0,1480450,0,1634987,1,974796,0,809396
65000030-017,瓦磘里,中和區,新北市,1389035,4459,1335826,3415,1218269,4855,1500851,6450,2129200,7838,2042948,4965,1291782,4088,1217525,2957,1273693,3608,1602513,5016,2513128,5295,1757657,3419,1267446,2492
65000030-082,吉興里,中和區,新北市,5520,903340,4360,789174,4960,860980,5800,1251315,6800,1574001,8880,928695,6720,861779,6320,858273,7400,808602,8867,1447737,3384,1440298,0,910894,0,825735
65000030-022,安平里,中和區,新北市,852,1651088,541,1455789,682,1576510,1063,2262392,1475,2924975,1165,1723900,722,1522244,427,1529663,534,1531623,892,2762557,1342,2650535,708,1716712,358,1588505
65000030-021,安和里,中和區,新北市,4198,897595,1862,804331,2842,814810,3989,1217666,5388,1557301,0,930693,0,804232,51,843400,0,821763,576,1418242,0,1458807,0,919262,0,788486
65000030-020,安樂里,中和區,新北市,7721,1292369,8117,1129650,6770,1218581,7976,1709262,7622,2242071,7494,1314809,7281,1193821,6057,1175575,4997,1151872,5282,2078590,4534,1990345,0,1304399,14,1198322
65000030-062,安穗里,中和區,新北市,962376,6507,938228,6777,904232,6817,1167754,9840,1639532,10264,1410950,7988,940427,6849,888474,5592,919590,1453,1348048,0,1857878,0,1228855,0,952211,0
65000030-054,灰磘里,中和區,新北市,162168,0,156886,0,143053,0,166940,0,207274,0,209339,0,152701,0,144662,0,138362,0,156997,0,234886,0,197857,0,148290,0
65000030-077,秀士里,中和區,新北市,7796,579385,5841,662306,6140,570779,6513,812180,7375,1069448,7345,734653,6942,612939,6935,609059,6882,588198,6037,915881,6726,1104095,5316,719088,4991,569169
65000030-072,秀水里,中和區,新北市,10,761792,0,657150,0,726107,0,1050651,0,1310475,0,770062,0,717668,0,695389,0,679480,0,1203611,0,1199700,0,802174,0,664144
65000030-028,秀成里,中和區,新北市,0,615085,0,670649,0,603530,0,882005,0,1170888,0,709991,0,634292,0,633634,0,574741,0,1005902,0,1132940,0,695648,0,603867
65000030-031,秀明里,中和區,新北市,70,1880092,0,1656041,103,1704643,0,2425912,0,3018340,18,1817968,0,1789466,544,1807842,0,1627589,22,2784325,250,2846227,27,1890196,0,1677877
65000030-032,秀峰里,中和區,新北市,2841,793341,2242,901099,2815,782976,2585,1130078,2441,1524948,2485,1022015,2202,827554,2054,811750,1950,791001,2646,1275953,2066,1558274,2061,1002568,2745,773666
65000030-030,秀景里,中和區,新北市,5151,1850870,5978,1590821,4313,1527599,4090,2262060,6069,2966823,6328,1827126,4202,1665524,4120,1676711,4619,1488282,3946,2579445,6873,2864898,5564,1839804,3848,1520458
65000030-076,秀義里,中和區,新北市,0,566613,62,561662,0,519778,0,755104,0,1011026,0,609403,0,565096,0,563250,0,507892,0,889432,0,981556,0,614352,0,527627
65000030-019,佳和里,中和區,新北市,860754,6390,858098,6581,784365,7447,1050632,8704,1516037,2537,1182868,1331,808140,977,817370,1072,768956,877,1248258,1528,1582053,1882,1015027,1088,794678,703
65000030-046,和興里,中和區,新北市,386827,881660,382463,769371,339545,806601,405504,1212657,539227,1546953,567679,913155,346817,784865,349843,823214,363095,796012,398005,1436177,651806,1464387,514370,927990,361015,783492
65000030-074,宜安里,中和區,新北市,0,568644,0,498371,10,525429,0,743830,0,978194,0,586498,0,525325,0,505550,0,501917,0,888737,0,890616,0,563905,0,491346
65000030-071,明德里,中和區,新北市,0,793691,0,674717,0,748676,71,1101671,0,1424558,0,796916,0,751428,0,721436,0,706187,0,1317848,0,1291144,0,852480,0,686386
65000030-036,東南里,中和區,新北市,0,774936,0,860079,0,787504,0,1106287,0,1470531,0,928987,0,807418,0,810704,0,747087,0,1281250,0,1422991,0,937285,0,740206
65000030-010,枋寮里,中和區,新北市,947863,1218,886174,1133,853915,1262,1047771,1762,1451962,2157,1403324,1302,904738,1121,840185,978,880383,894,1131427,1281,1736794,1060,1238429,958,893708,925
65000030-003,信和里,中和區,新北市,999675,0,939751,0,943855,0,1206656,0,1699629,0,1484895,0,982506,0,898979,0,956043,53,1399065,0,1929395,16,1280181,0,971023,0
